,status,walkscore,snapped_lat,snapped_lon,bike_score
1253,1,81.0,47.7045,-122.3535,78.0
1254,1,74.0,47.694,-122.367,74.0
1255,1,30.0,47.5845,-122.2905,60.0
1256,1,25.0,47.5095,-122.3115,31.0
1257,1,92.0,47.616,-122.3055,93.0
1258,1,17.0,47.4705,-122.121,6.0
1259,1,94.0,47.673,-122.388,92.0
1260,1,63.0,47.6655,-122.3625,67.0
1261,1,45.0,47.7765,-122.3805,50.0
1262,1,4.0,47.5395,-121.8885,28.0
1263,1,14.0,47.754,-122.1285,29.0
1264,1,3.0,47.3715,-122.073,8.0
1265,1,81.0,47.5755,-122.3085,94.0
1266,1,87.0,47.691,-122.3775,74.0
1267,1,13.0,47.4,-122.034,42.0
1268,1,18.0,47.3085,-122.382,7.0
1269,1,35.0,47.694,-122.1705,47.0
1270,1,9.0,47.3505,-122.2845,3.0
1271,1,89.0,47.6715,-122.3715,91.0
1272,1,22.0,47.703,-122.382,23.0
1273,1,13.0,47.3865,-122.1,24.0
1274,1,55.0,47.7705,-122.388,25.0
1275,1,77.0,47.679,-122.304,87.0
1276,1,24.0,47.259,-122.2905,44.0
1277,1,11.0,47.328,-122.1615,1.0
1278,1,0.0,47.3085,-122.0325,25.0
1279,1,19.0,47.688,-122.1105,43.0
1280,1,17.0,47.619,-122.052,38.0
1281,1,82.0,47.5665,-122.286,83.0
1282,1,86.0,47.5635,-122.3925,51.0
1283,1,45.0,47.5605,-122.112,41.0
1284,1,51.0,47.7675,-122.193,44.0
1285,1,69.0,47.673,-122.403,86.0
1286,1,0.0,47.3025,-122.0355,8.0
1287,1,84.0,47.205,-121.995,55.0
1288,1,90.0,47.6025,-122.313,84.0
1289,1,4.0,37.86,-90.5805,15.0
1290,1,82.0,47.3115,-122.229,69.0
1291,1,37.0,47.3655,-122.124,25.0
1292,1,64.0,47.535,-122.3835,60.0
1293,1,75.0,47.7615,-122.343,74.0
1294,1,32.0,47.553,-122.127,33.0
1295,1,35.0,47.334,-122.31,23.0
1296,1,32.0,47.3925,-122.1705,38.0
1297,1,2.0,47.358,-121.9905,23.0
1298,1,9.0,47.7645,-122.229,16.0
1299,1,99.0,47.616,-122.316,85.0
1300,1,18.0,47.307,-122.3745,10.0
1301,1,19.0,47.7075,-122.1105,36.0
1302,1,17.0,47.376,-122.175,20.0
1303,1,20.0,47.3835,-122.052,38.0
1304,1,8.0,47.3655,-122.079,27.0
1305,1,44.0,47.5485,-122.3655,45.0
1306,1,46.0,47.4915,-122.1855,22.0
1307,1,12.0,47.562,-122.178,23.0
1308,1,86.0,47.691,-122.3685,77.0
1309,1,7.0,47.424,-122.148,28.0
1310,1,36.0,47.367,-122.235,82.0
1311,1,17.0,37.872,-90.507,18.0
1312,1,27.0,47.6985,-122.1645,42.0
1313,1,70.0,47.5635,-122.316,81.0
1314,1,85.0,47.685,-122.3745,75.0
1315,2,,40.698,-95.8695,
1316,1,67.0,47.661,-122.205,44.0
1317,1,16.0,47.58,-121.9965,46.0
1318,1,2.0,47.622,-122.061,11.0
1319,1,68.0,47.7315,-122.343,79.0
1320,1,70.0,47.6055,-122.298,96.0
1321,1,0.0,47.646,-121.9755,
1322,1,53.0,47.4975,-121.776,50.0
1323,1,7.0,47.4285,-122.16,26.0
1324,1,46.0,47.769,-122.388,21.0
1325,1,74.0,47.5515,-122.322,88.0
1326,1,1.0,47.37,-122.085,30.0
1327,1,59.0,47.646,-122.3895,63.0
1328,1,52.0,47.7705,-122.358,42.0
1329,1,70.0,47.4735,-122.3295,37.0
1330,1,1.0,47.6115,-122.055,31.0
1331,1,74.0,47.5455,-122.376,59.0
1332,1,68.0,47.319,-122.214,52.0
1333,1,0.0,47.2425,-121.9755,6.0
1334,1,12.0,47.631,-122.0625,34.0
1335,1,31.0,47.4495,-122.1765,39.0
1336,1,0.0,47.445,-122.0895,
1337,1,24.0,47.3115,-122.3445,32.0
1338,1,41.0,47.691,-122.205,55.0
1339,1,57.0,47.586,-122.169,54.0
1340,1,17.0,47.331,-122.1825,22.0
1341,1,4.0,47.565,-122.0895,50.0
1342,1,63.0,47.6445,-121.914,60.0
1343,1,46.0,47.703,-122.3715,56.0
1344,1,32.0,47.4345,-122.4645,51.0
1345,1,45.0,47.574,-122.136,57.0
1346,1,49.0,47.3625,-122.1195,47.0
1347,1,80.0,47.6955,-122.316,95.0
1348,1,46.0,47.358,-122.3205,14.0
1349,1,73.0,47.619,-122.298,59.0
1350,1,25.0,47.5905,-122.199,35.0
1351,1,29.0,47.562,-122.169,20.0
1352,1,13.0,47.6295,-122.052,24.0
1353,1,1.0,47.622,-122.064,19.0
1354,1,3.0,47.7345,-122.0925,25.0
1355,1,41.0,47.5725,-122.3745,65.0
1356,1,36.0,47.6205,-122.1495,40.0
1357,1,64.0,47.6355,-122.391,72.0
1358,1,24.0,47.5335,-122.0535,14.0
1359,1,23.0,47.487,-122.3595,2.0
1360,1,69.0,47.667,-122.3595,63.0
1361,1,60.0,47.718,-122.3505,67.0
1362,1,0.0,47.6115,-122.115,24.0
1363,1,0.0,47.4615,-122.439,10.0
1364,1,46.0,47.4705,-122.295,49.0
1365,1,2.0,47.7225,-122.2605,32.0
1366,1,77.0,47.577,-122.409,69.0
1367,1,47.0,47.514,-122.3865,32.0
1368,1,34.0,47.748,-122.178,39.0
1369,1,20.0,47.523,-122.199,28.0
1370,1,44.0,47.7165,-122.1645,35.0
1371,1,13.0,47.6595,-122.079,50.0
1372,1,14.0,47.6895,-122.0865,44.0
1373,1,86.0,47.637,-122.4,50.0
1374,1,0.0,47.3025,-122.034,15.0
1375,1,24.0,47.565,-122.223,27.0
1376,1,13.0,47.412,-122.1705,33.0
1377,1,77.0,47.5665,-122.3685,81.0
1378,1,33.0,47.595,-122.2005,39.0
1379,1,75.0,47.679,-122.367,81.0
1380,1,20.0,47.586,-122.202,22.0
1381,1,57.0,47.5155,-122.259,44.0
1382,1,33.0,47.4825,-122.1405,32.0
1383,1,1.0,47.394,-122.127,24.0
1384,1,26.0,47.5695,-122.2185,28.0
1385,1,48.0,47.4915,-122.178,46.0
1386,1,27.0,47.517,-122.2005,33.0
1387,1,39.0,47.5755,-122.22,34.0
1388,1,14.0,47.37,-122.1075,36.0
1389,1,0.0,47.3085,-122.037,20.0
1390,2,,41.6325,-86.487,
1391,1,3.0,47.55,-122.211,8.0
1392,1,54.0,47.3985,-122.319,36.0
1393,1,15.0,47.322,-122.3985,28.0
1394,1,40.0,39.738,-105.168,38.0
1395,1,87.0,47.619,-122.3055,96.0
1396,1,7.0,47.391,-122.0235,48.0
1397,1,80.0,47.655,-122.328,84.0
1398,1,28.0,47.337,-122.214,70.0
1399,1,38.0,47.7495,-122.1795,45.0
1400,1,72.0,47.745,-121.9845,31.0
1401,1,6.0,47.7645,-122.2275,34.0
1402,1,77.0,47.52,-122.3625,50.0
1403,1,12.0,47.589,-122.0175,16.0
1404,1,19.0,47.7495,-122.0715,24.0
1405,1,24.0,47.4585,-122.1825,40.0
1406,1,65.0,47.7255,-122.1765,48.0
1407,1,5.0,47.478,-121.7355,12.0
1408,1,65.0,47.664,-122.346,85.0
1409,1,33.0,47.742,-122.3175,42.0
1410,1,87.0,47.6865,-122.376,77.0
1411,1,38.0,47.532,-122.1735,18.0
1412,1,13.0,47.5605,-122.0295,13.0
1413,1,89.0,47.6565,-122.349,86.0
1414,1,5.0,47.559,-122.214,8.0
1415,1,0.0,40.9785,-95.8845,20.0
1416,1,35.0,47.3535,-122.0535,36.0
1417,1,10.0,47.544,-121.8705,13.0
1418,1,22.0,47.562,-122.124,24.0
1419,1,17.0,47.5755,-122.2035,44.0
1420,1,19.0,47.328,-122.2815,18.0
1421,1,12.0,47.571,-122.1195,16.0
1422,1,7.0,47.37,-122.154,24.0
1423,1,0.0,47.547,-121.9305,5.0
1424,1,11.0,47.343,-122.193,14.0
1425,1,76.0,47.6235,-122.2875,65.0
1426,1,74.0,47.5785,-122.289,73.0
1427,1,32.0,47.4405,-122.283,42.0
1428,1,16.0,47.4405,-122.1165,48.0
1429,1,53.0,47.6325,-122.205,32.0
1430,1,16.0,47.3955,-122.1735,29.0
1431,1,65.0,47.2935,-122.226,76.0
1432,1,37.0,47.685,-122.187,36.0
1433,1,57.0,47.3055,-122.235,79.0
1434,1,5.0,47.475,-121.7685,27.0
1435,1,67.0,47.634,-122.3475,71.0
1436,1,37.0,47.6115,-122.1555,56.0
1437,1,80.0,47.7135,-122.307,67.0
1438,1,8.0,47.5755,-122.1765,42.0
1439,1,61.0,47.541,-122.277,83.0
1440,1,88.0,47.7195,-122.301,56.0
1441,1,42.0,47.667,-122.2665,54.0
1442,1,10.0,47.3625,-122.091,35.0
1443,1,40.0,47.388,-122.0535,43.0
1444,1,6.0,47.7525,-122.121,30.0
1445,1,22.0,47.6415,-122.211,29.0
1446,1,15.0,47.4105,-122.211,14.0
1447,1,18.0,47.427,-122.187,23.0
1448,1,65.0,47.694,-122.304,77.0
1449,1,6.0,47.31,-122.196,10.0
1450,1,2.0,47.631,-122.0505,19.0
1451,1,34.0,47.409,-122.334,22.0
1452,1,0.0,47.442,-121.767,2.0
1453,1,40.0,47.7015,-122.295,61.0
1454,1,80.0,47.5155,-122.364,51.0
1455,1,86.0,47.6625,-122.3475,80.0
1456,1,19.0,47.355,-122.04,30.0
1457,1,20.0,47.769,-122.298,47.0
1458,1,11.0,47.334,-122.1945,14.0
1459,1,68.0,47.706,-122.3025,39.0
1460,1,19.0,47.7435,-122.232,11.0
1461,1,37.0,47.7045,-122.295,44.0
1462,1,6.0,47.4015,-122.2095,4.0
1463,1,60.0,47.619,-122.0295,47.0
1464,1,41.0,47.6685,-122.1555,70.0
1465,1,71.0,47.208,-121.995,54.0
1466,1,25.0,47.634,-122.115,52.0
1467,1,75.0,47.6685,-122.28,79.0
1468,1,66.0,47.5485,-122.394,64.0
1469,1,8.0,47.379,-122.0985,22.0
1470,1,72.0,47.6175,-122.298,66.0
1471,1,47.0,47.739,-122.1735,50.0
1472,1,34.0,47.508,-122.1525,44.0
1473,1,53.0,47.6985,-122.289,68.0
1474,1,48.0,47.2695,-122.25,52.0
1475,1,76.0,47.4915,-122.163,50.0
1476,1,27.0,47.4855,-122.3175,55.0
1477,1,36.0,47.37,-122.019,48.0
1478,1,35.0,47.5125,-122.3715,53.0
1479,1,32.0,47.4555,-122.193,35.0
1480,1,27.0,47.373,-122.2215,30.0
1481,1,71.0,47.5305,-122.2665,62.0
1482,1,11.0,47.331,-122.199,8.0
1483,1,73.0,47.637,-122.37,57.0
1484,1,53.0,47.6925,-122.2845,81.0
1485,1,41.0,47.3535,-122.1345,37.0
1486,1,23.0,47.6355,-122.232,51.0
1487,1,59.0,47.652,-122.394,64.0
1488,1,11.0,47.7315,-122.2005,49.0
1489,1,54.0,47.7585,-122.1675,75.0
1490,1,10.0,47.652,-122.418,20.0
1491,1,18.0,47.3415,-122.046,30.0
1492,1,0.0,47.412,-122.1525,15.0
1493,1,1.0,47.7195,-122.0205,10.0
1494,1,24.0,47.367,-122.1285,17.0
1495,1,69.0,47.55,-122.376,68.0
1496,1,15.0,47.508,-122.2695,33.0
1497,1,84.0,47.664,-122.328,88.0
1498,1,79.0,47.6025,-122.295,86.0
1499,1,6.0,47.286,-122.2665,25.0
1500,1,58.0,47.7225,-122.199,34.0
1501,1,18.0,47.3775,-122.1795,32.0
1502,1,69.0,47.6415,-122.301,99.0
1503,1,5.0,47.379,-122.319,37.0
1504,1,65.0,47.6895,-122.3895,80.0
1505,1,30.0,47.31,-122.0145,32.0
1506,1,62.0,47.376,-122.2395,84.0
1507,1,10.0,47.3595,-122.076,31.0
1508,1,86.0,47.4735,-122.2095,57.0
1509,1,38.0,47.538,-122.1765,44.0
1510,1,34.0,47.2665,-122.247,38.0
1511,1,67.0,47.4735,-122.289,48.0
1512,1,75.0,47.7705,-122.349,61.0
1513,1,71.0,47.673,-122.292,82.0
1514,1,5.0,47.475,-121.7685,27.0
1515,1,21.0,47.6655,-122.409,27.0
1516,1,36.0,47.382,-122.1915,34.0
1517,1,36.0,47.4825,-122.292,39.0
1518,1,34.0,47.352,-122.1705,34.0
1519,1,21.0,47.3265,-122.1645,5.0
1520,1,81.0,47.568,-122.2905,56.0
1521,1,15.0,47.751,-122.2905,30.0
1522,1,67.0,47.6955,-122.2905,78.0
1523,1,8.0,47.6475,-122.4165,15.0
1524,1,9.0,47.649,-122.4165,16.0
1525,1,34.0,47.373,-122.2845,44.0
1526,1,78.0,47.6265,-122.2905,63.0
1527,1,75.0,47.49,-122.1495,60.0
1528,1,12.0,47.664,-122.13,45.0
1529,1,74.0,47.568,-122.373,62.0
1530,1,9.0,47.634,-122.0415,27.0
1531,1,31.0,47.649,-122.409,47.0
1532,1,0.0,47.259,-122.007,25.0
1533,1,75.0,47.67,-122.1945,66.0
1534,1,20.0,47.6715,-122.148,53.0
1535,1,22.0,47.739,-122.319,22.0
1536,1,12.0,47.721,-122.2275,27.0
1537,1,5.0,47.4255,-122.214,13.0
1538,1,27.0,47.5845,-122.043,38.0
1539,1,29.0,47.5035,-122.2545,36.0
1540,1,21.0,47.331,-122.1915,28.0
1541,1,63.0,47.6895,-122.292,91.0
1542,1,39.0,47.5305,-122.289,57.0
1543,1,43.0,47.346,-122.3145,18.0
1544,1,59.0,47.4105,-122.1945,43.0
1545,1,63.0,47.6535,-122.4,70.0
1546,1,0.0,47.3535,-121.932,25.0
1547,1,71.0,47.487,-122.166,42.0
1548,1,58.0,47.307,-122.361,40.0
1549,1,65.0,47.613,-122.133,54.0
1550,1,67.0,47.475,-122.2005,28.0
1551,1,74.0,47.7345,-122.343,76.0
1552,1,76.0,47.5155,-122.3715,49.0
1553,1,82.0,47.601,-122.295,79.0
1554,1,87.0,47.382,-122.244,89.0
1555,1,87.0,47.664,-122.2935,82.0
1556,1,76.0,47.6445,-122.394,61.0
1557,1,40.0,47.382,-122.034,24.0
1558,1,5.0,47.4585,-122.3655,7.0
1559,1,31.0,47.523,-121.8825,31.0
1560,1,74.0,47.655,-122.3895,58.0
1561,1,32.0,47.7645,-122.2335,53.0
1562,1,7.0,47.4945,-122.364,5.0
1563,1,15.0,47.6235,-122.058,9.0
1564,1,3.0,47.7405,-122.1,20.0
1565,1,4.0,47.4765,-121.74,25.0
1566,1,21.0,47.6835,-122.271,70.0
1567,1,64.0,47.766,-122.3625,49.0
1568,1,0.0,47.304,-122.025,21.0
1569,1,12.0,47.7195,-122.2485,18.0
1570,1,16.0,47.3685,-122.103,31.0
1571,1,67.0,47.391,-122.298,61.0
1572,1,0.0,47.7615,-121.9455,13.0
1573,1,75.0,47.562,-122.313,80.0
1574,1,19.0,47.361,-122.04,41.0
1575,1,5.0,47.7375,-122.0475,6.0
1576,1,2.0,47.5425,-121.887,9.0
1577,1,85.0,47.604,-122.3115,88.0
1578,1,66.0,47.3415,-122.3025,40.0
1579,1,49.0,47.691,-122.394,80.0
1580,1,66.0,47.616,-122.1195,69.0
1581,1,70.0,47.589,-122.3115,68.0
1582,1,30.0,47.7375,-122.3235,40.0
1583,1,49.0,47.6985,-122.382,51.0
1584,1,48.0,47.307,-122.364,40.0
1585,1,44.0,47.574,-122.139,54.0
1586,1,15.0,47.58,-121.983,14.0
1587,1,29.0,47.3205,-122.394,22.0
1588,1,17.0,47.37,-122.109,36.0
1589,1,39.0,47.205,-122.004,46.0
1590,1,12.0,47.73,-122.2245,32.0
1591,1,16.0,47.316,-122.2545,18.0
1592,1,80.0,47.565,-122.2845,89.0
1593,1,55.0,47.7,-122.208,60.0
1594,1,12.0,47.595,-122.0295,5.0
1595,1,17.0,47.544,-122.2365,19.0
1596,1,17.0,47.3745,-122.1345,42.0
1597,1,9.0,47.262,-122.2935,31.0
1598,1,47.0,47.5095,-122.3385,49.0
1599,1,6.0,47.379,-122.1465,19.0
1600,1,84.0,47.682,-122.2035,52.0
1601,1,44.0,47.322,-122.3505,43.0
1602,1,6.0,47.577,-122.055,12.0
1603,1,44.0,47.511,-122.3745,32.0
1604,1,64.0,40.74,-74.211,50.0
1605,1,91.0,47.637,-122.355,72.0
1606,1,39.0,47.748,-122.1825,59.0
1607,1,53.0,47.364,-122.0295,56.0
1608,1,32.0,47.7075,-122.232,7.0
1609,1,32.0,47.4675,-122.211,23.0
1610,1,78.0,47.589,-122.31,80.0
1611,1,66.0,47.6985,-122.358,81.0
1612,1,32.0,47.2665,-122.238,38.0
1613,1,30.0,28.5615,-82.3935,40.0
1614,1,18.0,47.5665,-122.157,7.0
1615,1,11.0,47.367,-122.0895,34.0
1616,1,26.0,47.3745,-122.1315,41.0
1617,1,55.0,47.6565,-122.4015,74.0
1618,1,74.0,47.6775,-122.391,87.0
1619,1,45.0,47.655,-122.3925,48.0
1620,1,84.0,47.7225,-122.2995,81.0
1621,1,81.0,47.697,-122.3565,73.0
1622,1,86.0,47.5755,-122.298,72.0
1623,1,76.0,47.703,-122.3475,67.0
1624,1,7.0,47.4675,-122.0775,2.0
1625,1,12.0,47.586,-121.9695,21.0
1626,1,5.0,41.112,-95.9655,21.0
1627,1,32.0,47.361,-122.181,41.0
1628,1,66.0,47.646,-122.3175,72.0
1629,1,60.0,47.6865,-122.304,89.0
1630,1,12.0,47.3055,-122.2755,5.0
1631,1,41.0,47.499,-122.3595,21.0
1632,1,68.0,47.5545,-122.379,48.0
1633,1,8.0,47.3175,-122.289,34.0
1634,1,69.0,47.5425,-122.01,63.0
1635,1,4.0,47.352,-122.2125,50.0
1636,1,30.0,47.3505,-122.136,32.0
1637,1,10.0,47.3535,-122.082,26.0
1638,1,41.0,47.427,-122.337,46.0
1639,1,80.0,47.694,-122.319,93.0
1640,1,15.0,47.724,-121.9575,28.0
1641,1,41.0,47.685,-122.1165,35.0
1642,1,24.0,47.6535,-122.127,28.0
1643,1,77.0,47.703,-122.3625,73.0
1644,1,53.0,47.4975,-121.776,50.0
1645,1,66.0,47.3175,-122.2125,48.0
1646,1,16.0,47.5155,-122.184,31.0
1647,1,67.0,47.6385,-122.3025,87.0
1648,1,5.0,47.343,-122.199,26.0
1649,1,34.0,47.73,-122.196,42.0
1650,1,11.0,47.406,-122.1705,33.0
1651,1,43.0,47.727,-122.136,30.0
1652,1,9.0,47.7645,-122.229,16.0
1653,1,73.0,47.721,-122.3505,69.0
1654,1,52.0,47.6505,-122.3925,67.0
1655,1,90.0,47.6865,-122.349,88.0
1656,1,10.0,47.367,-122.091,34.0
1657,1,0.0,47.4645,-121.746,
1658,1,55.0,47.5035,-122.3265,28.0
1659,1,32.0,47.481,-122.274,23.0
1660,1,32.0,47.49,-122.319,61.0
1661,1,13.0,47.349,-122.037,9.0
1662,1,0.0,40.9785,-95.8845,20.0
1663,1,46.0,41.838,-71.358,34.0
1664,1,47.0,47.733,-121.9815,42.0
1665,1,73.0,47.6655,-122.205,62.0
1666,1,26.0,47.538,-122.367,40.0
1667,1,14.0,47.4405,-122.124,43.0
1668,1,27.0,47.727,-122.214,22.0
1669,1,1.0,47.5485,-122.0925,2.0
1670,1,37.0,47.6595,-122.2815,70.0
1671,1,9.0,47.4045,-121.9965,18.0
1672,1,10.0,47.43,-122.2125,9.0
1673,1,18.0,47.3655,-122.292,35.0
1674,1,50.0,47.31,-122.0055,26.0
1675,1,28.0,47.613,-122.1585,20.0
1676,1,66.0,47.592,-122.2995,74.0
1677,1,13.0,47.349,-122.037,9.0
1678,1,62.0,47.484,-122.1585,27.0
1679,1,40.0,47.397,-122.205,12.0
1680,1,70.0,47.6895,-122.337,77.0
1681,1,95.0,47.6625,-122.3325,88.0
1682,1,82.0,47.679,-122.346,96.0
1683,1,0.0,47.445,-122.0865,2.0
1684,1,3.0,47.46,-122.148,33.0
1685,1,22.0,47.769,-122.2965,42.0
1686,1,1.0,47.517,-121.8705,11.0
1687,1,65.0,47.3175,-122.325,43.0
1688,1,62.0,47.688,-122.286,90.0
1689,1,13.0,47.4495,-122.3565,11.0
1690,1,75.0,47.742,-122.34,62.0
1691,1,6.0,47.4735,-121.9995,8.0
1692,1,25.0,47.328,-122.298,27.0
1693,1,15.0,47.4555,-122.211,14.0
1694,1,4.0,47.349,-122.514,12.0
1695,1,14.0,47.2605,-122.217,14.0
1696,1,7.0,47.5545,-122.0265,9.0
1697,1,25.0,47.373,-122.2905,46.0
1698,1,65.0,47.7645,-122.355,37.0
1699,1,69.0,47.649,-121.911,51.0
1700,1,24.0,47.73,-121.971,25.0
1701,1,40.0,47.475,-122.265,31.0
1702,1,2.0,47.3715,-122.46,20.0
1703,1,28.0,47.3625,-122.0355,41.0
1704,1,58.0,47.7195,-122.187,59.0
1705,1,61.0,47.361,-122.028,61.0
1706,1,93.0,47.667,-122.3685,94.0
1707,1,8.0,47.5905,-122.019,21.0
1708,1,52.0,47.373,-122.304,57.0
1709,1,37.0,47.745,-122.3205,55.0
1710,1,21.0,47.7255,-122.19,28.0
1711,1,22.0,47.346,-122.286,25.0
1712,1,21.0,47.4075,-122.28,30.0
1713,1,2.0,47.349,-122.094,26.0
1714,1,6.0,47.346,-121.9485,16.0
1715,1,88.0,47.6415,-122.3595,62.0
1716,1,17.0,47.412,-122.175,24.0
1717,1,29.0,47.7165,-122.3265,66.0
1718,1,63.0,47.5935,-122.1495,80.0
1719,1,3.0,47.562,-122.0835,53.0
1720,1,4.0,47.184,-121.9605,3.0
1721,1,0.0,47.514,-122.1075,2.0
1722,1,57.0,47.529,-122.355,70.0
1723,1,43.0,47.49,-122.313,75.0
1724,1,3.0,47.7345,-122.2035,46.0
1725,1,9.0,47.5575,-122.031,14.0
1726,1,46.0,47.457,-122.3475,14.0
1727,1,78.0,47.6775,-122.385,91.0
1728,1,48.0,47.214,-121.9905,40.0
1729,1,30.0,47.382,-122.214,32.0
1730,1,27.0,47.7,-122.3145,78.0
1731,1,46.0,47.6055,-122.2905,72.0
1732,1,33.0,47.487,-122.2335,24.0
1733,1,72.0,47.694,-122.2905,84.0
1734,1,44.0,47.6145,-122.217,34.0
1735,1,78.0,40.7385,-74.202,53.0
1736,1,1.0,47.3715,-122.0655,23.0
1737,1,21.0,47.3925,-122.1615,36.0
1738,1,46.0,47.769,-122.388,21.0
1739,1,5.0,47.628,-122.07,27.0
1740,1,6.0,47.3745,-122.1405,40.0
1741,1,44.0,47.3805,-122.307,41.0
1742,1,40.0,47.4885,-122.1915,23.0
1743,1,5.0,47.502,-122.385,25.0
1744,1,61.0,47.541,-122.2725,64.0
1745,1,34.0,47.511,-122.3085,27.0
1746,1,22.0,47.5335,-121.839,38.0
1747,1,46.0,45.48,-122.718,66.0
1748,1,30.0,47.5605,-122.3535,45.0
1749,1,71.0,47.571,-122.379,63.0
1750,1,3.0,47.4765,-122.0805,21.0
1751,1,13.0,33.345,-111.7305,35.0
1752,1,0.0,47.247,-121.9365,19.0
1753,1,25.0,47.352,-122.3025,26.0
1754,1,41.0,47.6805,-122.265,78.0
1755,1,5.0,47.2455,-122.0415,3.0
1756,1,26.0,47.457,-122.1555,39.0
1757,1,18.0,47.3775,-122.178,30.0
1758,1,84.0,47.52,-122.268,66.0
1759,1,65.0,47.283,-122.358,69.0
1760,1,77.0,47.6145,-122.286,71.0
1761,1,6.0,47.4135,-122.073,12.0
1762,1,19.0,47.739,-122.1345,35.0
1763,1,73.0,47.742,-121.9785,42.0
1764,1,69.0,47.7285,-122.3385,66.0
1765,1,20.0,47.313,-122.2845,36.0
1766,1,48.0,47.697,-122.0265,47.0
1767,1,32.0,47.499,-122.232,14.0
1768,1,27.0,47.5845,-122.196,52.0
1769,1,38.0,47.391,-122.037,41.0
1770,1,17.0,47.583,-122.079,41.0
1771,1,15.0,47.4825,-121.773,34.0
1772,1,52.0,47.7135,-122.2875,52.0
1773,1,98.0,47.6685,-122.3145,99.0
1774,1,0.0,47.3715,-121.8825,12.0
1775,1,70.0,47.589,-122.3115,68.0
1776,1,81.0,47.6205,-122.2935,78.0
1777,1,89.0,47.6745,-122.3865,92.0
1778,1,42.0,47.4825,-122.325,50.0
1779,1,80.0,47.6955,-122.3415,81.0
1780,1,12.0,47.331,-122.3415,36.0
1781,1,5.0,47.4315,-122.166,32.0
1782,1,90.0,47.619,-122.304,95.0
1783,1,20.0,47.5155,-122.1645,36.0
1784,1,21.0,47.5845,-121.977,5.0
1785,1,22.0,47.3385,-122.0475,30.0
1786,1,36.0,47.5665,-122.2755,68.0
1787,1,96.0,47.4825,-122.2065,87.0
1788,1,32.0,47.4195,-122.3295,27.0
1789,1,52.0,47.6475,-122.3685,64.0
1790,1,19.0,47.511,-122.19,34.0
1791,1,6.0,47.379,-122.1465,19.0
1792,1,76.0,47.6235,-122.3025,72.0
1793,1,38.0,47.1945,-121.977,37.0
1794,1,43.0,47.2935,-122.3745,38.0
1795,1,31.0,47.4495,-122.2755,15.0
1796,1,26.0,47.565,-122.2245,24.0
1797,1,47.0,47.544,-122.3685,52.0
1798,1,60.0,40.0065,-82.9695,46.0
1799,1,74.0,47.6775,-122.4,89.0
1800,1,29.0,47.373,-122.184,55.0
1801,1,8.0,47.634,-122.046,29.0
1802,1,79.0,47.6715,-122.2905,78.0
1803,1,31.0,47.3835,-122.3055,47.0
1804,1,0.0,47.553,-121.9095,7.0
1805,1,88.0,47.52,-122.3535,64.0
1806,1,62.0,47.652,-122.4,68.0
1807,1,39.0,47.49,-122.3025,55.0
1808,1,61.0,47.625,-122.205,47.0
1809,1,62.0,47.7195,-122.1825,47.0
1810,1,29.0,47.4525,-122.2005,19.0
1811,1,14.0,47.7345,-122.223,28.0
1812,1,69.0,47.6505,-122.3835,81.0
1813,1,15.0,47.5785,-121.986,39.0
1814,1,48.0,47.379,-122.307,48.0
1815,1,0.0,47.7135,-121.3155,18.0
1816,1,43.0,47.3085,-122.3385,54.0
1817,1,14.0,47.631,-122.043,29.0
1818,1,49.0,47.4705,-122.277,33.0
1819,1,11.0,47.6235,-122.0145,27.0
1820,1,39.0,47.5275,-122.289,33.0
1821,1,93.0,47.4675,-122.3475,55.0
1822,1,97.0,47.6535,-122.352,88.0
1823,1,12.0,47.406,-122.2125,1.0
1824,1,44.0,47.6355,-122.367,58.0
1825,1,14.0,47.367,-122.0385,33.0
1826,1,0.0,47.742,-122.0625,22.0
1827,1,8.0,47.274,-122.3355,2.0
1828,1,73.0,47.6415,-122.3175,76.0
1829,1,5.0,47.622,-122.0085,26.0
1830,1,91.0,47.58,-122.3895,63.0
1831,1,77.0,47.655,-122.3865,67.0
1832,1,32.0,47.6055,-122.118,33.0
1833,1,44.0,47.751,-122.3265,35.0
1834,1,17.0,47.319,-122.379,32.0
1835,1,63.0,47.7525,-122.277,76.0
1836,1,33.0,47.3535,-122.0145,34.0
1837,1,89.0,47.6715,-122.3715,91.0
1838,1,1.0,47.5905,-122.073,43.0
1839,1,25.0,47.637,-122.2035,33.0
1840,1,69.0,47.526,-121.8285,50.0
1841,1,26.0,47.7735,-122.199,33.0
1842,1,0.0,47.319,-121.8675,
1843,1,54.0,47.772,-122.3385,76.0
1844,1,11.0,47.433,-122.1765,22.0
1845,1,5.0,47.259,-122.199,8.0
1846,1,90.0,47.5755,-122.385,73.0
1847,1,8.0,47.775,-122.1645,16.0
1848,1,13.0,47.5785,-122.019,16.0
1849,1,75.0,47.682,-122.3115,87.0
1850,1,26.0,47.379,-122.0355,16.0
1851,1,0.0,47.4285,-122.0925,25.0
1852,1,43.0,47.31,-122.001,21.0
1853,1,13.0,47.4405,-122.1255,35.0
1854,1,19.0,47.5005,-122.1435,20.0
1855,1,34.0,47.2185,-121.9905,34.0
1856,1,32.0,47.4945,-122.3145,49.0
1857,1,55.0,47.694,-122.3085,73.0
1858,1,2.0,47.469,-122.0145,15.0
1859,1,14.0,47.6385,-122.1825,31.0
1860,1,70.0,47.6235,-122.1465,18.0
