,status,walkscore,description,updated,logo_url,more_info_icon,more_info_link,ws_link,help_link,snapped_lat,snapped_lon,transit,bike
2240,1,50.0,Somewhat Walkable,2023-02-09 03:52:55.425641,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.71413/lng=-122.295395/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.7135,-122.295,"{'score': None, 'description': None, 'summary': None}","{'score': 48, 'description': 'Somewhat Bikeable'}"
2241,1,7.0,Car-Dependent,2023-02-09 07:20:28.548114,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.351485/lng=-122.2754/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.352,-122.2755,,"{'score': 9, 'description': 'Somewhat Bikeable'}"
2242,1,6.0,Car-Dependent,2023-02-09 07:30:07.391440,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.34769/lng=-122.26966000000002/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3475,-122.2695,,"{'score': 14, 'description': 'Somewhat Bikeable'}"
2243,1,1.0,Car-Dependent,2023-02-09 07:44:02.179818,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.32525/lng=-122.03916/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.325,-122.0385,,"{'score': 24, 'description': 'Somewhat Bikeable'}"
2244,1,35.0,Car-Dependent,2023-02-09 03:22:33.088881,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.73463/lng=-122.32987/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.7345,-122.3295,"{'score': None, 'description': None, 'summary': None}","{'score': 37, 'description': 'Somewhat Bikeable'}"
2245,1,64.0,Somewhat Walkable,2023-02-09 03:58:32.201232,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.67086/lng=-122.28656/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6715,-122.286,"{'score': None, 'description': None, 'summary': None}","{'score': 91, 'description': ""Biker's Paradise""}"
2246,1,91.0,Walker's Paradise,2023-02-09 03:21:41.911488,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.66314000000001/lng=-122.331705/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6625,-122.331,"{'score': None, 'description': None, 'summary': None}","{'score': 86, 'description': 'Very Bikeable'}"
2247,1,54.0,Somewhat Walkable,2023-02-08 23:36:00.081546,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.770765/lng=-122.33734/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.7705,-122.337,"{'score': None, 'description': None, 'summary': None}","{'score': 73, 'description': 'Very Bikeable'}"
2248,1,67.0,Somewhat Walkable,2023-02-09 04:22:34.812234,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.681845/lng=-122.168585/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.682,-122.169,"{'score': None, 'description': None, 'summary': None}","{'score': 44, 'description': 'Somewhat Bikeable'}"
2249,1,41.0,Car-Dependent,2023-02-17 23:27:01.069456,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=25.914694/lng=-80.241043/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,25.914,-80.241,"{'score': None, 'description': None, 'summary': None}","{'score': 49, 'description': 'Somewhat Bikeable'}"
2250,1,90.0,Very Walkable,2023-02-09 03:52:32.005200,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.520555/lng=-122.355545/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.52,-122.355,"{'score': None, 'description': None, 'summary': None}","{'score': 70, 'description': 'Very Bikeable'}"
2251,1,87.0,Very Walkable,2023-02-09 03:23:09.397477,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.663895/lng=-122.29277/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.664,-122.2935,"{'score': None, 'description': None, 'summary': None}","{'score': 82, 'description': 'Very Bikeable'}"
2252,1,79.0,Very Walkable,2023-02-09 03:34:26.447605,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.60729/lng=-122.29709/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.607,-122.2965,"{'score': None, 'description': None, 'summary': None}","{'score': 86, 'description': 'Very Bikeable'}"
2253,1,15.0,Car-Dependent,2023-02-09 04:38:02.821869,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.5615/lng=-122.1838/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.562,-122.184,"{'score': None, 'description': None, 'summary': None}","{'score': 39, 'description': 'Somewhat Bikeable'}"
2254,1,0.0,Car-Dependent,2023-02-01 05:12:14.496516,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.60071/lng=-121.9861/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.601,-121.986,"{'score': None, 'description': None, 'summary': None}","{'score': 21, 'description': 'Somewhat Bikeable'}"
2255,1,45.0,Car-Dependent,2023-02-01 06:13:19.578280,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.656455/lng=-121.91055/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6565,-121.911,,"{'score': 41, 'description': 'Somewhat Bikeable'}"
2256,1,89.0,Very Walkable,2023-02-09 03:54:07.904790,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.617025/lng=-122.300445/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6175,-122.301,"{'score': None, 'description': None, 'summary': None}","{'score': 74, 'description': 'Very Bikeable'}"
2257,1,63.0,Somewhat Walkable,2023-02-09 03:43:04.361928,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.69589000000001/lng=-122.29137/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6955,-122.292,"{'score': None, 'description': None, 'summary': None}","{'score': 78, 'description': 'Very Bikeable'}"
2258,1,65.0,Somewhat Walkable,2023-02-09 03:44:38.178708,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.578125/lng=-122.40129/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5785,-122.4015,"{'score': None, 'description': None, 'summary': None}","{'score': 40, 'description': 'Somewhat Bikeable'}"
2259,1,65.0,Somewhat Walkable,2023-02-09 03:45:53.827601,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.51314/lng=-122.36508/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5125,-122.3655,,"{'score': 50, 'description': 'Bikeable'}"
2260,1,20.0,Car-Dependent,2023-02-09 08:07:27.219434,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.40395/lng=-122.19111/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4045,-122.1915,"{'score': None, 'description': None, 'summary': None}","{'score': 30, 'description': 'Somewhat Bikeable'}"
2261,1,16.0,Car-Dependent,2023-02-09 00:37:17.849762,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.77262/lng=-122.22067/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.772,-122.22,"{'score': None, 'description': None, 'summary': None}","{'score': 30, 'description': 'Somewhat Bikeable'}"
2262,1,16.0,Car-Dependent,2023-02-09 08:03:29.517005,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.32566/lng=-122.14299/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.325,-122.1435,,"{'score': 26, 'description': 'Somewhat Bikeable'}"
2263,1,16.0,Car-Dependent,2023-02-09 03:26:48.974996,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.70702/lng=-122.367835/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.7075,-122.3685,"{'score': None, 'description': None, 'summary': None}","{'score': 47, 'description': 'Somewhat Bikeable'}"
2264,1,70.0,Very Walkable,2023-02-09 03:46:13.428363,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6651/lng=-122.27662/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6655,-122.277,"{'score': None, 'description': None, 'summary': None}","{'score': 90, 'description': ""Biker's Paradise""}"
2265,1,82.0,Very Walkable,2023-02-09 03:41:40.315172,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.715145/lng=-122.31757/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.715,-122.3175,"{'score': None, 'description': None, 'summary': None}","{'score': 82, 'description': 'Very Bikeable'}"
2266,1,32.0,Car-Dependent,2023-02-09 07:11:49.609659,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.48817/lng=-122.28877/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4885,-122.289,"{'score': None, 'description': None, 'summary': None}","{'score': 31, 'description': 'Somewhat Bikeable'}"
2267,1,2.0,Car-Dependent,2023-02-09 04:15:10.644441,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.7176/lng=-122.021495/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.718,-122.022,,"{'score': 16, 'description': 'Somewhat Bikeable'}"
2268,1,60.0,Somewhat Walkable,2023-02-09 07:31:59.394499,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.3728/lng=-122.296985/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.373,-122.2965,"{'score': None, 'description': None, 'summary': None}","{'score': 52, 'description': 'Bikeable'}"
2269,1,7.0,Car-Dependent,2023-02-09 07:38:26.119479,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.35033/lng=-122.08449/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3505,-122.085,,"{'score': 20, 'description': 'Somewhat Bikeable'}"
2270,1,34.0,Car-Dependent,2023-02-09 07:31:23.311120,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.499655/lng=-122.31678/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.499,-122.3175,,"{'score': 39, 'description': 'Somewhat Bikeable'}"
2271,1,82.0,Very Walkable,2023-02-09 03:53:30.479682,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.609675/lng=-122.29521/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.61,-122.295,"{'score': None, 'description': None, 'summary': None}","{'score': 84, 'description': 'Very Bikeable'}"
2272,1,57.0,Somewhat Walkable,2023-02-09 03:52:04.578246,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.545145/lng=-122.395435/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5455,-122.3955,"{'score': None, 'description': None, 'summary': None}","{'score': 37, 'description': 'Somewhat Bikeable'}"
2273,1,4.0,Car-Dependent,2023-02-01 05:11:44.696183,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.58881/lng=-121.993095/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.589,-121.9935,"{'score': None, 'description': None, 'summary': None}","{'score': 9, 'description': 'Somewhat Bikeable'}"
2274,1,0.0,Car-Dependent,2023-02-01 05:12:20.532786,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.59641/lng=-121.97398/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5965,-121.974,"{'score': None, 'description': None, 'summary': None}","{'score': 6, 'description': 'Somewhat Bikeable'}"
2275,1,0.0,Car-Dependent,2023-02-01 05:08:56.326459,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.44300000000001/lng=-121.770395/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4435,-121.77,,"{'score': 25, 'description': 'Somewhat Bikeable'}"
2276,1,18.0,Car-Dependent,2023-02-09 04:10:01.671012,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.69715/lng=-122.12937/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.697,-122.13,"{'score': None, 'description': None, 'summary': None}","{'score': 45, 'description': 'Somewhat Bikeable'}"
2277,1,13.0,Car-Dependent,2023-02-08 23:45:50.465754,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.77549000000001/lng=-122.27046/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.775,-122.271,,"{'score': 22, 'description': 'Somewhat Bikeable'}"
2278,1,54.0,Somewhat Walkable,2023-02-09 07:41:08.957839,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.49117/lng=-122.17957/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4915,-122.1795,"{'score': None, 'description': None, 'summary': None}","{'score': 45, 'description': 'Somewhat Bikeable'}"
2279,1,23.0,Car-Dependent,2023-02-09 04:16:43.367369,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.64856/lng=-122.111995/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.649,-122.112,"{'score': None, 'description': None, 'summary': None}","{'score': 53, 'description': 'Bikeable'}"
2280,1,60.0,Somewhat Walkable,2023-02-09 03:43:22.543456,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.53082/lng=-122.27847/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5305,-122.2785,"{'score': None, 'description': None, 'summary': None}","{'score': 74, 'description': 'Very Bikeable'}"
2281,1,46.0,Car-Dependent,2023-02-09 03:38:33.955433,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.55032/lng=-122.36139/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.55,-122.361,"{'score': None, 'description': None, 'summary': None}","{'score': 42, 'description': 'Somewhat Bikeable'}"
2282,1,28.0,Car-Dependent,2023-02-09 07:21:45.471593,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.32903/lng=-122.34678999999998/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3295,-122.3475,"{'score': None, 'description': None, 'summary': None}","{'score': 26, 'description': 'Somewhat Bikeable'}"
2283,1,43.0,Car-Dependent,2023-02-09 03:31:09.678017,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.68717/lng=-122.29282/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6865,-122.2935,"{'score': None, 'description': None, 'summary': None}","{'score': 95, 'description': ""Biker's Paradise""}"
2284,1,48.0,Car-Dependent,2023-02-09 03:59:22.061075,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.50604000000001/lng=-122.32553/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5065,-122.325,,"{'score': 23, 'description': 'Somewhat Bikeable'}"
2285,1,7.0,Car-Dependent,2023-02-09 04:18:59.311277,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6049/lng=-122.02161/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6055,-122.022,"{'score': None, 'description': None, 'summary': None}","{'score': 31, 'description': 'Somewhat Bikeable'}"
2286,1,3.0,Car-Dependent,2023-02-01 05:10:46.785845,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.50174000000001/lng=-121.89981/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.502,-121.9005,,"{'score': 8, 'description': 'Somewhat Bikeable'}"
2287,1,54.0,Somewhat Walkable,2023-02-09 03:32:26.537059,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.711635/lng=-122.33372/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.712,-122.334,"{'score': None, 'description': None, 'summary': None}","{'score': 56, 'description': 'Bikeable'}"
2288,1,11.0,Car-Dependent,2023-02-09 06:58:16.922408,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.267855/lng=-122.31315/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.268,-122.313,"{'score': None, 'description': None, 'summary': None}","{'score': 24, 'description': 'Somewhat Bikeable'}"
2289,1,87.0,Very Walkable,2023-02-09 03:45:59.646032,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.69107/lng=-122.3756/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.691,-122.376,"{'score': None, 'description': None, 'summary': None}","{'score': 78, 'description': 'Very Bikeable'}"
2290,1,19.0,Car-Dependent,2023-02-09 07:57:58.526132,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.40879/lng=-122.2106/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.409,-122.211,"{'score': None, 'description': None, 'summary': None}","{'score': 7, 'description': 'Somewhat Bikeable'}"
2291,1,1.0,Car-Dependent,2023-02-09 04:15:30.439209,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.61688/lng=-122.06205/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6175,-122.0625,"{'score': None, 'description': None, 'summary': None}","{'score': 20, 'description': 'Somewhat Bikeable'}"
2292,1,20.0,Car-Dependent,2023-02-09 04:26:57.578874,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.69918/lng=-122.19413/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6985,-122.1945,"{'score': None, 'description': None, 'summary': None}","{'score': 36, 'description': 'Somewhat Bikeable'}"
2293,1,59.0,Somewhat Walkable,2023-02-09 03:39:57.352796,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6509/lng=-122.40078/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6505,-122.4015,"{'score': None, 'description': None, 'summary': None}","{'score': 59, 'description': 'Bikeable'}"
2294,1,65.0,Somewhat Walkable,2023-02-09 03:49:43.103914,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.64866/lng=-122.38828999999998/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.649,-122.388,"{'score': None, 'description': None, 'summary': None}","{'score': 58, 'description': 'Bikeable'}"
2295,1,81.0,Very Walkable,2023-02-09 03:38:14.285076,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.702325/lng=-122.33965/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.703,-122.34,"{'score': None, 'description': None, 'summary': None}","{'score': 65, 'description': 'Bikeable'}"
2296,1,87.0,Very Walkable,2023-02-09 03:59:45.904608,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.53916/lng=-122.28119/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5395,-122.2815,"{'score': None, 'description': None, 'summary': None}","{'score': 84, 'description': 'Very Bikeable'}"
